id,pattern,outcome,exposure_usd
CC-0565,card_not_present_fraud,confirmed_fraud,499.98
CC-0566,none,cleared,0.0
CC-0567,none,cleared,0.0
CC-0568,none,cleared,0.0
CC-0569,account_takeover,confirmed_fraud,213.06
CC-0570,account_takeover,confirmed_fraud,237.07
CC-0571,card_not_present_fraud,confirmed_fraud,26.66
CC-0572,none,cleared,0.0
CC-0573,none,cleared,0.0
CC-0574,none,cleared,0.0
CC-0575,none,cleared,0.0
CC-0576,card_not_present_new_device,confirmed_fraud,46.93
CC-0577,none,cleared,0.0
CC-0578,account_takeover,confirmed_fraud,1067.92
CC-0579,card_not_present_new_device,confirmed_fraud,79.35
CC-0580,none,cleared,0.0
CC-0581,card_not_present_fraud,confirmed_fraud,64.13
CC-0582,none,cleared,0.0
CC-0583,card_not_present_fraud,confirmed_fraud,31.26
CC-0584,card_not_present_fraud,confirmed_fraud,128.3
CC-0585,none,cleared,0.0
CC-0586,account_takeover,confirmed_fraud,77.03
CC-0587,none,cleared,0.0
CC-0588,out_of_region_use,confirmed_fraud,2765.0
CC-0589,none,cleared,0.0
CC-0590,card_not_present_new_device,confirmed_fraud,233.73
CC-0591,none,cleared,0.0
CC-0592,card_not_present_fraud,confirmed_fraud,64.16
CC-0593,none,cleared,0.0
CC-0594,none,cleared,0.0
CC-0595,card_not_present_new_device,confirmed_fraud,74.96
CC-0596,card_not_present_new_device,confirmed_fraud,199.99
CC-0597,out_of_region_use,confirmed_fraud,934.99
CC-0598,card_not_present_new_device,confirmed_fraud,7.14
CC-0599,none,cleared,0.0
CC-0600,none,cleared,0.0
CC-0601,none,cleared,0.0
CC-0602,none,cleared,0.0
CC-0603,card_not_present_fraud,confirmed_fraud,50.9
CC-0604,card_not_present_new_device,confirmed_fraud,549.93
CC-0605,account_takeover,confirmed_fraud,117.06
CC-0606,card_not_present_new_device,confirmed_fraud,499.94
CC-0607,out_of_region_use,confirmed_fraud,245.1
CC-0608,out_of_region_use,confirmed_fraud,59.07
CC-0609,card_not_present_new_device,confirmed_fraud,67.03
CC-0610,none,cleared,0.0
CC-0611,account_takeover,confirmed_fraud,1159.98
CC-0612,card_not_present_fraud,confirmed_fraud,89.5
CC-0613,out_of_region_use,confirmed_fraud,632.04
CC-0614,out_of_region_use,confirmed_fraud,604.04
CC-0615,card_not_present_new_device,confirmed_fraud,174.99
CC-0616,none,cleared,0.0
CC-0617,card_not_present_fraud,confirmed_fraud,199.96
CC-0618,account_takeover,confirmed_fraud,62.91
CC-0619,none,cleared,0.0
CC-0620,none,cleared,0.0
CC-0621,none,cleared,0.0
CC-0622,account_takeover,confirmed_fraud,444.92
CC-0623,none,cleared,0.0
CC-0624,none,cleared,0.0
CC-0625,card_not_present_fraud,confirmed_fraud,15.83
CC-0626,card_not_present_fraud,confirmed_fraud,50.04
CC-0627,card_not_present_fraud,confirmed_fraud,14.96
CC-0628,none,cleared,0.0
CC-0629,card_not_present_new_device,confirmed_fraud,199.99
CC-0630,none,cleared,0.0
CC-0631,out_of_region_use,confirmed_fraud,118.17
CC-0632,account_takeover,confirmed_fraud,68.03
CC-0633,card_not_present_new_device,confirmed_fraud,150.0
CC-0634,none,cleared,0.0
CC-0635,none,cleared,0.0
CC-0636,account_takeover,confirmed_fraud,1279.89
CC-0637,none,cleared,0.0
CC-0638,account_takeover,confirmed_fraud,444.93
CC-0639,account_takeover,confirmed_fraud,336.99
CC-0640,card_not_present_fraud,confirmed_fraud,50.09
CC-0641,none,cleared,0.0
CC-0642,none,cleared,0.0
CC-0643,account_takeover,confirmed_fraud,103.55
CC-0644,out_of_region_use,confirmed_fraud,49.07
CC-0645,out_of_region_use,confirmed_fraud,28.98
CC-0646,account_takeover,confirmed_fraud,150.92
CC-0647,none,cleared,0.0
CC-0648,none,cleared,0.0
CC-0649,card_not_present_new_device,confirmed_fraud,300.01
CC-0650,card_not_present_new_device,confirmed_fraud,150.03
CC-0651,card_not_present_fraud,confirmed_fraud,38.53
CC-0652,card_not_present_new_device,confirmed_fraud,2.44
CC-0653,account_takeover,confirmed_fraud,305.18
CC-0654,none,cleared,0.0
CC-0655,account_takeover,confirmed_fraud,268.1
CC-0656,none,cleared,0.0
CC-0657,none,cleared,0.0
CC-0658,account_takeover,confirmed_fraud,444.92
CC-0659,account_takeover,confirmed_fraud,225.94
CC-0660,card_not_present_new_device,confirmed_fraud,899.97
CC-0661,out_of_region_use,confirmed_fraud,3225.61
CC-0662,account_takeover,confirmed_fraud,147.96
CC-0663,card_not_present_new_device,confirmed_fraud,100.03
CC-0664,account_takeover,confirmed_fraud,279.97
CC-0665,account_takeover,confirmed_fraud,59.0
CC-0666,card_not_present_new_device,confirmed_fraud,500.01
CC-0667,card_not_present_fraud,confirmed_fraud,75.09
CC-0668,card_not_present_new_device,confirmed_fraud,382.55
CC-0669,none,cleared,0.0
CC-0670,none,cleared,0.0
CC-0671,card_not_present_new_device,confirmed_fraud,332.34
CC-0672,card_not_present_fraud,confirmed_fraud,199.97
CC-0673,none,cleared,0.0
CC-0674,none,cleared,0.0
CC-0675,none,cleared,0.0
CC-0676,none,cleared,0.0
CC-0677,none,cleared,0.0
CC-0678,none,cleared,0.0
CC-0679,card_not_present_fraud,confirmed_fraud,50.07
CC-0680,none,cleared,0.0
CC-0681,none,cleared,0.0
CC-0682,none,cleared,0.0
CC-0683,none,cleared,0.0
CC-0684,none,cleared,0.0
CC-0685,out_of_region_use,confirmed_fraud,444.92
CC-0686,card_not_present_fraud,confirmed_fraud,70.76
CC-0687,none,cleared,0.0
CC-0688,card_not_present_fraud,confirmed_fraud,67.55
CC-0689,out_of_region_use,confirmed_fraud,236.91
CC-0690,card_not_present_fraud,confirmed_fraud,50.04
CC-0691,account_takeover,confirmed_fraud,3565.06
CC-0692,none,cleared,0.0
CC-0693,card_not_present_fraud,confirmed_fraud,41.19
CC-0694,out_of_region_use,confirmed_fraud,687.96
CC-0695,account_takeover,confirmed_fraud,334.99
CC-0696,none,cleared,0.0
CC-0697,card_not_present_new_device,confirmed_fraud,72.77
CC-0698,card_not_present_new_device,confirmed_fraud,450.04
CC-0699,none,cleared,0.0
CC-0700,card_not_present_new_device,confirmed_fraud,1743.41
CC-0701,none,cleared,0.0
CC-0702,none,cleared,0.0
CC-0703,out_of_region_use,confirmed_fraud,139.02
CC-0704,out_of_region_use,confirmed_fraud,39.06
CC-0705,card_not_present_new_device,confirmed_fraud,675.0
CC-0706,card_not_present_new_device,confirmed_fraud,388.35
CC-0707,card_not_present_new_device,confirmed_fraud,35.06
CC-0708,account_takeover,confirmed_fraud,356.55
CC-0709,none,cleared,0.0
CC-0710,card_not_present_new_device,confirmed_fraud,74.96
CC-0711,out_of_region_use,confirmed_fraud,116.0
CC-0712,card_not_present_fraud,confirmed_fraud,7.82
CC-0713,card_not_present_new_device,confirmed_fraud,368.22
CC-0714,card_not_present_fraud,confirmed_fraud,152.42
CC-0715,card_not_present_fraud,confirmed_fraud,72.29
CC-0716,card_not_present_fraud,confirmed_fraud,75.08
CC-0717,account_takeover,confirmed_fraud,49.0
CC-0718,account_takeover,confirmed_fraud,48.41
CC-0719,card_not_present_new_device,confirmed_fraud,55.85
CC-0720,out_of_region_use,confirmed_fraud,4741.34
CC-0721,out_of_region_use,confirmed_fraud,62.98
CC-0722,none,cleared,0.0
CC-0723,account_takeover,confirmed_fraud,43.93
CC-0724,card_not_present_new_device,confirmed_fraud,185.86
CC-0725,none,cleared,0.0
CC-0726,none,cleared,0.0
CC-0727,card_not_present_fraud,confirmed_fraud,99.93
CC-0728,card_not_present_fraud,confirmed_fraud,100.03
CC-0729,none,cleared,0.0
CC-0730,card_not_present_new_device,confirmed_fraud,104.95
CC-0731,account_takeover,confirmed_fraud,421.09
CC-0732,card_not_present_fraud,confirmed_fraud,249.98
CC-0733,none,cleared,0.0
CC-0734,card_not_present_fraud,confirmed_fraud,200.04
CC-0735,none,cleared,0.0
CC-0736,none,cleared,0.0
CC-0737,account_takeover,confirmed_fraud,526.82
CC-0738,card_not_present_fraud,confirmed_fraud,192.88
CC-0739,card_not_present_fraud,confirmed_fraud,480.04
CC-0740,card_not_present_fraud,confirmed_fraud,12.74
CC-0741,none,cleared,0.0
CC-0742,out_of_region_use,confirmed_fraud,49.03
CC-0743,none,cleared,0.0
CC-0744,out_of_region_use,confirmed_fraud,335.08
CC-0745,none,cleared,0.0
CC-0746,card_not_present_new_device,confirmed_fraud,105.16
CC-0747,card_not_present_fraud,confirmed_fraud,1500.09
CC-0748,none,cleared,0.0
CC-0749,none,cleared,0.0
CC-0750,card_not_present_fraud,confirmed_fraud,507.64
CC-0751,out_of_region_use,confirmed_fraud,294.92
CC-0752,card_not_present_new_device,confirmed_fraud,100.05
CC-0753,account_takeover,confirmed_fraud,58.98
CC-0754,none,cleared,0.0
CC-0755,card_not_present_fraud,confirmed_fraud,184.59
CC-0756,none,cleared,0.0
CC-0757,none,cleared,0.0
CC-0758,none,cleared,0.0
CC-0759,card_not_present_fraud,confirmed_fraud,11.1
CC-0760,card_not_present_fraud,confirmed_fraud,15.07
CC-0761,none,cleared,0.0
CC-0762,account_takeover,confirmed_fraud,58.02
CC-0763,out_of_region_use,confirmed_fraud,170.96
CC-0764,out_of_region_use,confirmed_fraud,357.79
CC-0765,out_of_region_use,confirmed_fraud,1664.54
CC-0766,account_takeover,confirmed_fraud,252.84
CC-0767,account_takeover,confirmed_fraud,57.9
CC-0768,none,cleared,0.0
CC-0769,none,cleared,0.0
CC-0770,card_not_present_fraud,confirmed_fraud,99.99
CC-0771,out_of_region_use,confirmed_fraud,438.74
CC-0772,card_not_present_new_device,confirmed_fraud,183.27
CC-0773,card_not_present_fraud,confirmed_fraud,318.94
CC-0774,account_takeover,confirmed_fraud,1069.12
CC-0775,account_takeover,confirmed_fraud,310.91
CC-0776,none,cleared,0.0
CC-0777,none,cleared,0.0
CC-0778,account_takeover,confirmed_fraud,170.94
CC-0779,card_not_present_new_device,confirmed_fraud,275.11
CC-0780,card_not_present_fraud,confirmed_fraud,200.0
CC-0781,card_not_present_new_device,confirmed_fraud,50.08
CC-0782,out_of_region_use,confirmed_fraud,1.0
CC-0783,card_not_present_fraud,confirmed_fraud,99.92
CC-0784,card_not_present_fraud,confirmed_fraud,64.68
CC-0785,none,cleared,0.0
CC-0786,none,cleared,0.0
CC-0787,none,cleared,0.0
CC-0788,account_takeover,confirmed_fraud,690.32
CC-0789,none,cleared,0.0
CC-0790,none,cleared,0.0
CC-0791,card_not_present_fraud,confirmed_fraud,599.9
CC-0792,card_not_present_fraud,confirmed_fraud,99.95
CC-0793,card_not_present_fraud,confirmed_fraud,300.05
CC-0794,none,cleared,0.0
CC-0795,card_not_present_new_device,confirmed_fraud,50.01
CC-0796,none,cleared,0.0
CC-0797,card_not_present_fraud,confirmed_fraud,20.22
CC-0798,account_takeover,confirmed_fraud,140.97
CC-0799,card_not_present_fraud,confirmed_fraud,465.08
CC-0800,card_not_present_new_device,confirmed_fraud,147.71
CC-0801,card_not_present_fraud,confirmed_fraud,90.5
CC-0802,none,cleared,0.0
CC-0803,none,cleared,0.0
CC-0804,card_not_present_fraud,confirmed_fraud,49.52
CC-0805,out_of_region_use,confirmed_fraud,49.03
CC-0806,account_takeover,confirmed_fraud,470.68
CC-0807,none,cleared,0.0
CC-0808,none,cleared,0.0
CC-0809,card_not_present_new_device,confirmed_fraud,500.03
CC-0810,card_not_present_fraud,confirmed_fraud,149.92
CC-0811,account_takeover,confirmed_fraud,34.01
CC-0812,card_not_present_fraud,confirmed_fraud,300.04
CC-0813,out_of_region_use,confirmed_fraud,382.01
CC-0814,none,cleared,0.0
CC-0815,none,cleared,0.0
CC-0816,card_not_present_fraud,confirmed_fraud,199.91
CC-0817,card_not_present_fraud,confirmed_fraud,11.07
CC-0818,card_not_present_new_device,confirmed_fraud,325.07
CC-0819,card_not_present_fraud,confirmed_fraud,299.94
CC-0820,account_takeover,confirmed_fraud,234.1
CC-0821,account_takeover,confirmed_fraud,334.95
CC-0822,out_of_region_use,confirmed_fraud,215.72
CC-0823,card_not_present_new_device,confirmed_fraud,100.07
CC-0824,account_takeover,confirmed_fraud,994.04
CC-0825,out_of_region_use,confirmed_fraud,1049.16
CC-0826,account_takeover,confirmed_fraud,663.02
CC-0827,card_not_present_fraud,confirmed_fraud,82.2
CC-0828,none,cleared,0.0
CC-0829,card_not_present_new_device,confirmed_fraud,160.56
CC-0830,out_of_region_use,confirmed_fraud,889.97
CC-0831,none,cleared,0.0
CC-0832,card_not_present_new_device,confirmed_fraud,124.99
CC-0833,none,cleared,0.0
CC-0834,out_of_region_use,confirmed_fraud,368.16
CC-0835,account_takeover,confirmed_fraud,621.11
CC-0836,none,cleared,0.0
CC-0837,out_of_region_use,confirmed_fraud,39.07
CC-0838,card_not_present_fraud,confirmed_fraud,1799.92
CC-0839,none,cleared,0.0
CC-0840,none,cleared,0.0
CC-0841,none,cleared,0.0
CC-0842,card_not_present_new_device,confirmed_fraud,99.33
CC-0843,none,cleared,0.0
CC-0844,none,cleared,0.0
CC-0845,none,cleared,0.0
CC-0846,none,cleared,0.0
CC-0847,none,cleared,0.0
CC-0848,none,cleared,0.0
CC-0849,card_not_present_new_device,confirmed_fraud,232.19
CC-0850,out_of_region_use,confirmed_fraud,330.95
CC-0851,none,cleared,0.0
CC-0852,none,cleared,0.0
CC-0853,card_not_present_new_device,confirmed_fraud,350.0
CC-0854,out_of_region_use,confirmed_fraud,59.08
CC-0855,card_not_present_new_device,confirmed_fraud,33.73
CC-0856,card_not_present_fraud,confirmed_fraud,500.07
CC-0857,card_not_present_new_device,confirmed_fraud,250.17
CC-0858,out_of_region_use,confirmed_fraud,107.05
CC-0859,card_not_present_fraud,confirmed_fraud,106.29
CC-0860,card_not_present_new_device,confirmed_fraud,715.95
CC-0861,none,cleared,0.0
CC-0862,none,cleared,0.0
CC-0863,account_takeover,confirmed_fraud,109.02
CC-0864,none,cleared,0.0
CC-0865,none,cleared,0.0
CC-0866,card_not_present_new_device,confirmed_fraud,749.91
CC-0867,card_not_present_fraud,confirmed_fraud,150.06
CC-0868,account_takeover,confirmed_fraud,513.27
CC-0869,account_takeover,confirmed_fraud,399.21
CC-0870,none,cleared,0.0
CC-0871,none,cleared,0.0
CC-0872,card_not_present_fraud,confirmed_fraud,100.0
CC-0873,none,cleared,0.0
CC-0874,none,cleared,0.0
CC-0875,account_takeover,confirmed_fraud,335.09
CC-0876,card_not_present_fraud,confirmed_fraud,107.03
CC-0877,none,cleared,0.0
CC-0878,card_not_present_new_device,confirmed_fraud,1199.92
CC-0879,card_not_present_fraud,confirmed_fraud,500.03
CC-0880,account_takeover,confirmed_fraud,185.94
CC-0881,none,cleared,0.0
CC-0882,none,cleared,0.0
CC-0883,card_not_present_new_device,confirmed_fraud,125.09
CC-0884,out_of_region_use,confirmed_fraud,780.01
CC-0885,none,cleared,0.0
CC-0886,none,cleared,0.0
CC-0887,none,cleared,0.0
CC-0888,none,cleared,0.0
CC-0889,none,cleared,0.0
CC-0890,card_not_present_new_device,confirmed_fraud,75.06
CC-0891,card_not_present_new_device,confirmed_fraud,37.81
CC-0892,none,cleared,0.0
CC-0893,none,cleared,0.0
CC-0894,none,cleared,0.0
CC-0895,card_not_present_fraud,confirmed_fraud,97.1
CC-0896,none,cleared,0.0
CC-0897,account_takeover,confirmed_fraud,444.99
CC-0898,none,cleared,0.0
CC-0899,card_not_present_fraud,confirmed_fraud,800.04
CC-0900,none,cleared,0.0
CC-0901,none,cleared,0.0
CC-0902,card_not_present_fraud,confirmed_fraud,100.06
CC-0903,none,cleared,0.0
CC-0904,none,cleared,0.0
CC-0905,none,cleared,0.0
CC-0906,none,cleared,0.0
CC-0907,none,cleared,0.0
CC-0908,none,cleared,0.0
CC-0909,none,cleared,0.0
CC-0910,none,cleared,0.0
CC-0911,account_takeover,confirmed_fraud,932.08
CC-0912,none,cleared,0.0
CC-0913,card_not_present_fraud,confirmed_fraud,68.15
CC-0914,card_not_present_fraud,confirmed_fraud,219.39
CC-0915,out_of_region_use,confirmed_fraud,341.88
CC-0916,card_not_present_fraud,confirmed_fraud,101.31
CC-0917,card_not_present_fraud,confirmed_fraud,199.98
CC-0918,none,cleared,0.0
CC-0919,card_not_present_new_device,confirmed_fraud,150.08
CC-0920,account_takeover,confirmed_fraud,58.91
CC-0921,none,cleared,0.0
CC-0922,none,cleared,0.0
CC-0923,none,cleared,0.0
CC-0924,none,cleared,0.0
CC-0925,none,cleared,0.0
CC-0926,out_of_region_use,confirmed_fraud,39.46
CC-0927,card_not_present_fraud,confirmed_fraud,114.96
CC-0928,card_not_present_fraud,confirmed_fraud,122.64
CC-0929,none,cleared,0.0
CC-0930,account_takeover,confirmed_fraud,39.05
CC-0931,none,cleared,0.0
CC-0932,card_not_present_new_device,confirmed_fraud,550.03
CC-0933,none,cleared,0.0
CC-0934,none,cleared,0.0
CC-0935,account_takeover,confirmed_fraud,98.04
CC-0936,out_of_region_use,confirmed_fraud,98.0
CC-0937,card_not_present_fraud,confirmed_fraud,100.03
CC-0938,card_not_present_fraud,confirmed_fraud,99.99
CC-0939,card_not_present_new_device,confirmed_fraud,150.06
CC-0940,none,cleared,0.0
CC-0941,card_not_present_new_device,confirmed_fraud,300.03
CC-0942,card_not_present_fraud,confirmed_fraud,99.98
CC-0943,card_not_present_fraud,confirmed_fraud,493.24
CC-0944,account_takeover,confirmed_fraud,155.06
CC-0945,card_not_present_new_device,confirmed_fraud,129.38
CC-0946,none,cleared,0.0
CC-0947,card_not_present_fraud,confirmed_fraud,122.72
CC-0948,card_not_present_new_device,confirmed_fraud,56.4
CC-0949,card_not_present_new_device,confirmed_fraud,900.1
CC-0950,card_not_present_fraud,confirmed_fraud,70.98
CC-0951,none,cleared,0.0
CC-0952,none,cleared,0.0
CC-0953,none,cleared,0.0
CC-0954,none,cleared,0.0
CC-0955,none,cleared,0.0
CC-0956,none,cleared,0.0
CC-0957,none,cleared,0.0
CC-0958,none,cleared,0.0
CC-0959,none,cleared,0.0
CC-0960,card_not_present_fraud,confirmed_fraud,97.78
CC-0961,out_of_region_use,confirmed_fraud,49.04
CC-0962,none,cleared,0.0
CC-0963,none,cleared,0.0
CC-0964,none,cleared,0.0
CC-0965,none,cleared,0.0
CC-0966,none,cleared,0.0
CC-0967,none,cleared,0.0
CC-0968,none,cleared,0.0
CC-0969,none,cleared,0.0
CC-0970,account_takeover,confirmed_fraud,48.97
CC-0971,card_not_present_new_device,confirmed_fraud,56.6
CC-0972,none,cleared,0.0
CC-0973,card_not_present_new_device,confirmed_fraud,59.44
CC-0974,none,cleared,0.0
CC-0975,card_not_present_new_device,confirmed_fraud,172.99
CC-0976,card_not_present_fraud,confirmed_fraud,104.2
CC-0977,none,cleared,0.0
CC-0978,out_of_region_use,confirmed_fraud,444.91
CC-0979,none,cleared,0.0
CC-0980,card_not_present_new_device,confirmed_fraud,24.97
CC-0981,account_takeover,confirmed_fraud,11976.89
CC-0982,none,cleared,0.0
CC-0983,none,cleared,0.0
CC-0984,none,cleared,0.0
CC-0985,card_not_present_new_device,confirmed_fraud,15.01
CC-0986,none,cleared,0.0
CC-0987,none,cleared,0.0
CC-0988,none,cleared,0.0
CC-0989,card_not_present_fraud,confirmed_fraud,199.94
CC-0990,card_not_present_fraud,confirmed_fraud,152.42
CC-0991,none,cleared,0.0
CC-0992,none,cleared,0.0
CC-0993,card_not_present_fraud,confirmed_fraud,56.41
CC-0994,none,cleared,0.0
CC-0995,card_not_present_fraud,confirmed_fraud,99.94
CC-0996,card_not_present_new_device,confirmed_fraud,999.86
CC-0997,none,cleared,0.0
CC-0998,out_of_region_use,confirmed_fraud,540.93
CC-0999,out_of_region_use,confirmed_fraud,1465.93
CC-1000,none,cleared,0.0
CC-1001,none,cleared,0.0
CC-1002,account_takeover,confirmed_fraud,19.94
CC-1003,card_not_present_fraud,confirmed_fraud,265.52
CC-1004,none,cleared,0.0
CC-1005,card_not_present_fraud,confirmed_fraud,149.98
CC-1006,none,cleared,0.0
CC-1007,card_not_present_fraud,confirmed_fraud,87.46
CC-1008,none,cleared,0.0
CC-1009,account_takeover,confirmed_fraud,49.05
CC-1010,card_not_present_fraud,confirmed_fraud,20.66
CC-1011,card_not_present_fraud,confirmed_fraud,41.73
CC-1012,out_of_region_use,confirmed_fraud,135.99
CC-1013,out_of_region_use,confirmed_fraud,993.95
CC-1014,account_takeover,confirmed_fraud,291.92
CC-1015,account_takeover,confirmed_fraud,301.97
CC-1016,none,cleared,0.0
CC-1017,card_not_present_fraud,confirmed_fraud,149.96
CC-1018,account_takeover,confirmed_fraud,44.05
CC-1019,none,cleared,0.0
CC-1020,account_takeover,confirmed_fraud,58.94
CC-1021,card_not_present_fraud,confirmed_fraud,150.42
CC-1022,none,cleared,0.0
CC-1023,account_takeover,confirmed_fraud,2069.89
CC-1024,none,cleared,0.0
CC-1025,none,cleared,0.0
CC-1026,account_takeover,confirmed_fraud,280.03
CC-1027,none,cleared,0.0
CC-1028,account_takeover,confirmed_fraud,36.99
CC-1029,none,cleared,0.0
CC-1030,none,cleared,0.0
CC-1031,none,cleared,0.0
CC-1032,card_not_present_new_device,confirmed_fraud,24.47
CC-1033,out_of_region_use,confirmed_fraud,58.97
CC-1034,none,cleared,0.0
CC-1035,card_not_present_fraud,confirmed_fraud,56.61
CC-1036,none,cleared,0.0
CC-1037,none,cleared,0.0
CC-1038,card_not_present_new_device,confirmed_fraud,66.46
CC-1039,none,cleared,0.0
