id,amount,ts,product_cd,channel,risk_score,card1,card5,addr1,addr2,p_emaildomain,r_emaildomain
3004122,470.05,2016-07-03 17:45:18,W,in_person,0.13,15868.0,226.0,264.0,87.0,yahoo.com,
3004127,41.44,2016-07-03 17:45:30,W,in_person,0.06,15868.0,226.0,264.0,87.0,,
3004184,39.56,2016-07-03 17:54:34,W,in_person,0.1,12947.0,166.0,272.0,87.0,aol.com,
3004190,39.03,2016-07-03 17:55:21,W,in_person,0.17,22756.0,117.0,264.0,87.0,,
3004229,21.38,2016-07-03 18:05:28,C,online,0.33,21363.0,138.0,,,anonymous.com,anonymous.com
3004235,58.0,2016-07-03 18:06:31,W,in_person,0.09,19248.0,226.0,325.0,87.0,gmail.com,
3004267,54.42,2016-07-03 18:13:47,W,in_person,0.21,19248.0,226.0,308.0,87.0,,
3004271,87.96,2016-07-03 18:14:23,W,in_person,0.07,15868.0,226.0,264.0,87.0,,
3004273,107.96,2016-07-03 18:14:46,W,in_person,0.05,19248.0,226.0,325.0,87.0,,
3004284,19.98,2016-07-03 18:17:17,C,online,0.31,21363.0,138.0,,,gmail.com,gmail.com
3004294,48.11,2016-07-03 18:20:21,C,online,0.03,21363.0,138.0,,,gmail.com,gmail.com
3004347,250.06,2016-07-03 18:35:53,W,in_person,0.18,22756.0,117.0,264.0,87.0,gmail.com,
3004371,116.96,2016-07-03 18:39:06,W,in_person,0.03,19248.0,226.0,325.0,87.0,anonymous.com,
3004421,57.9,2016-07-03 18:52:46,W,in_person,0.03,22756.0,117.0,264.0,87.0,,
3004451,36.02,2016-07-03 19:00:17,C,online,0.08,18586.0,195.0,,,hotmail.com,hotmail.com
3004458,20.18,2016-07-03 19:02:11,C,online,0.09,21363.0,138.0,,,hotmail.com,hotmail.com
3004479,117.0,2016-07-03 19:07:27,W,in_person,0.07,22756.0,117.0,264.0,87.0,gmail.com,
3004493,116.93,2016-07-03 19:10:11,W,in_person,0.21,19248.0,226.0,325.0,87.0,gmail.com,
3004524,65.23,2016-07-03 19:18:54,C,online,0.14,21363.0,138.0,,,hotmail.com,hotmail.com
3004547,200.0,2016-07-03 19:24:02,W,in_person,0.03,19248.0,226.0,325.0,87.0,aol.com,
3004563,30.0,2016-07-03 19:26:33,W,in_person,0.03,12947.0,166.0,472.0,87.0,gmail.com,
3004573,100.06,2016-07-03 19:29:32,W,in_person,0.31,15868.0,226.0,264.0,87.0,att.net,
3004588,44.47,2016-07-03 19:31:32,C,online,0.15,21363.0,138.0,,,hotmail.com,hotmail.com
3004653,107.98,2016-07-03 19:45:22,W,in_person,0.05,22756.0,117.0,310.0,87.0,yahoo.com,
3004655,50.84,2016-07-03 19:46:10,C,online,0.16,10114.0,102.0,,,anonymous.com,anonymous.com
3004660,49.93,2016-07-03 19:46:44,H,online,0.14,19248.0,226.0,126.0,87.0,aol.com,
3004663,116.97,2016-07-03 19:47:10,W,in_person,0.07,19248.0,226.0,325.0,87.0,gmail.com,
3004683,14.2,2016-07-03 19:50:20,C,online,0.28,21363.0,138.0,,,hotmail.com,hotmail.com
3004694,97.05,2016-07-03 19:52:08,W,in_person,0.04,19248.0,226.0,325.0,87.0,aol.com,
3004785,68.51,2016-07-03 20:16:09,W,in_person,0.01,15868.0,226.0,264.0,87.0,yahoo.com,
3004816,49.07,2016-07-03 20:25:11,W,in_person,0.09,19248.0,226.0,325.0,87.0,gmail.com,
3004819,31.99,2016-07-03 20:25:30,W,in_person,0.03,19248.0,226.0,325.0,87.0,gmail.com,
3004842,73.8,2016-07-03 20:29:43,C,online,0.13,21363.0,138.0,,,outlook.com,outlook.com
3004844,49.03,2016-07-03 20:29:48,W,in_person,0.14,19248.0,226.0,325.0,87.0,gmail.com,
3004954,63.89,2016-07-03 20:54:44,C,online,0.01,10114.0,102.0,,,anonymous.com,anonymous.com
3004972,50.04,2016-07-03 20:56:45,H,online,0.01,19248.0,226.0,325.0,87.0,gmail.com,
3004977,30.97,2016-07-03 20:57:38,W,in_person,0.02,19248.0,226.0,325.0,87.0,gmail.com,
3005005,48.75,2016-07-03 21:01:32,C,online,0.09,10114.0,102.0,,,hotmail.com,hotmail.com
3005017,33.04,2016-07-03 21:04:25,C,online,0.1,21363.0,138.0,,,hotmail.com,hotmail.com
3005024,18.63,2016-07-03 21:05:29,C,online,0.03,10114.0,102.0,,,hotmail.com,hotmail.com
3005035,12.05,2016-07-03 21:07:56,C,online,0.37,21363.0,138.0,,,hotmail.com,hotmail.com
3005038,78.53,2016-07-03 21:08:08,W,in_person,0.13,12947.0,166.0,325.0,87.0,ymail.com,
3005052,25.83,2016-07-03 21:10:01,C,online,0.11,21363.0,138.0,,,hotmail.com,hotmail.com
3005059,116.97,2016-07-03 21:12:31,W,in_person,0.01,19248.0,226.0,325.0,87.0,gmail.com,
3005073,25.08,2016-07-03 21:15:05,W,in_person,0.12,22756.0,117.0,264.0,87.0,gmail.com,
3005101,81.71,2016-07-03 21:22:05,C,online,0.14,10114.0,102.0,,,hotmail.com,hotmail.com
3005111,21.68,2016-07-03 21:23:49,C,online,0.29,21363.0,138.0,,,gmail.com,gmail.com
3005123,81.63,2016-07-03 21:26:13,C,online,0.07,10114.0,102.0,,,hotmail.com,hotmail.com
3005130,199.98,2016-07-03 21:27:36,W,in_person,0.26,19248.0,226.0,325.0,87.0,aol.com,
3005142,107.88,2016-07-03 21:29:21,W,in_person,0.03,22756.0,117.0,264.0,87.0,gmail.com,
3005143,106.96,2016-07-03 21:29:29,W,in_person,0.21,19248.0,226.0,325.0,87.0,gmail.com,
3005145,81.64,2016-07-03 21:29:44,C,online,0.15,10114.0,102.0,,,hotmail.com,hotmail.com
3005147,21.52,2016-07-03 21:30:06,C,online,0.12,21363.0,138.0,,,gmail.com,gmail.com
3005174,62.02,2016-07-03 21:40:44,C,online,0.16,21363.0,138.0,,,gmail.com,gmail.com
3005194,13.01,2016-07-03 21:44:34,C,online,0.07,21363.0,138.0,,,yahoo.com.mx,yahoo.com.mx
3005208,130.97,2016-07-03 21:46:25,W,in_person,0.19,12947.0,166.0,436.0,87.0,yahoo.com,
3005214,200.08,2016-07-03 21:48:23,H,online,0.06,19248.0,226.0,325.0,87.0,gmail.com,gmail.com
3005222,7.19,2016-07-03 21:49:50,C,online,0.05,21363.0,138.0,,,hotmail.com,hotmail.com
3005260,74.95,2016-07-03 21:59:55,R,online,0.1,12947.0,166.0,299.0,87.0,gmail.com,gmail.com
3005291,13.12,2016-07-03 22:07:10,C,online,0.2,21363.0,138.0,,,gmail.com,gmail.com
3005312,33.27,2016-07-03 22:11:56,C,online,0.07,21363.0,138.0,,,hotmail.com,hotmail.com
3005331,38.94,2016-07-03 22:16:29,W,in_person,0.04,22756.0,117.0,264.0,87.0,gmail.com,
3005363,41.48,2016-07-03 22:22:15,C,online,0.15,21363.0,138.0,,,anonymous.com,anonymous.com
3005394,412.03,2016-07-03 22:29:03,W,in_person,0.3,19248.0,226.0,325.0,87.0,hotmail.com,
3005445,135.42,2016-07-03 22:40:08,W,in_person,0.25,19248.0,226.0,325.0,87.0,,
3005450,25.93,2016-07-03 22:41:57,C,online,0.03,21363.0,138.0,,,anonymous.com,anonymous.com
3005483,25.98,2016-07-03 22:51:10,C,online,0.1,21363.0,138.0,,,anonymous.com,anonymous.com
3005491,53.99,2016-07-03 22:52:44,W,in_person,0.08,15868.0,226.0,264.0,87.0,yahoo.com,
3005506,24.48,2016-07-03 22:56:11,C,online,0.02,21363.0,138.0,,,hotmail.com,hotmail.com
3005514,26.03,2016-07-03 22:57:37,C,online,0.03,21363.0,138.0,,,anonymous.com,anonymous.com
3005516,17.66,2016-07-03 22:58:08,C,online,0.25,21363.0,138.0,,,hotmail.com,hotmail.com
3005518,24.41,2016-07-03 22:58:36,C,online,0.03,21363.0,138.0,,,hotmail.com,hotmail.com
3005520,24.55,2016-07-03 22:59:10,C,online,0.05,21363.0,138.0,,,hotmail.com,hotmail.com
3005530,14.17,2016-07-03 23:01:20,C,online,0.01,21363.0,138.0,,,anonymous.com,anonymous.com
3005533,29.07,2016-07-03 23:01:30,C,online,0.2,21363.0,138.0,,,gmail.com,gmail.com
3005562,24.55,2016-07-03 23:10:31,C,online,0.01,21363.0,138.0,,,hotmail.com,hotmail.com
3005565,6.41,2016-07-03 23:10:55,C,online,0.14,21363.0,138.0,,,hotmail.com,hotmail.com
3005593,272.99,2016-07-03 23:17:51,W,in_person,0.11,22756.0,117.0,264.0,87.0,me.com,
3005598,51.3,2016-07-03 23:18:55,C,online,0.09,21363.0,138.0,,,anonymous.com,anonymous.com
3005612,26.03,2016-07-03 23:22:43,C,online,0.21,21363.0,138.0,,,hotmail.com,hotmail.com
3005614,63.59,2016-07-03 23:23:25,C,online,0.36,21363.0,138.0,,,hotmail.com,hotmail.com
3005621,34.46,2016-07-03 23:25:01,W,in_person,0.02,19248.0,226.0,325.0,87.0,yahoo.com,
3005720,100.02,2016-07-03 23:43:33,W,in_person,0.08,15868.0,226.0,327.0,87.0,gmail.com,
3005721,11.71,2016-07-03 23:43:41,C,online,0.17,10114.0,102.0,,,gmail.com,gmail.com
3005776,192.94,2016-07-03 23:55:05,W,in_person,0.18,22756.0,117.0,264.0,87.0,,
3005777,209.94,2016-07-03 23:55:33,W,in_person,0.2,22756.0,117.0,264.0,87.0,yahoo.com,
3005783,99.97,2016-07-03 23:56:40,W,in_person,0.06,22756.0,117.0,264.0,87.0,yahoo.com,
3005796,365.58,2016-07-04 00:00:40,W,in_person,0.12,15868.0,226.0,264.0,87.0,,
3005800,49.08,2016-07-04 00:01:33,W,in_person,0.09,19248.0,226.0,325.0,87.0,gmail.com,
3005835,115.01,2016-07-04 00:14:51,W,in_person,0.18,15868.0,226.0,264.0,87.0,,
3005863,40.05,2016-07-04 00:21:37,H,online,0.66,15868.0,226.0,325.0,87.0,gmail.com,
3005909,17.42,2016-07-04 00:33:00,C,online,0.05,21363.0,138.0,,,hotmail.com,hotmail.com
3005938,100.09,2016-07-04 00:40:38,W,in_person,0.69,19248.0,226.0,325.0,87.0,gmail.com,
3005954,43.93,2016-07-04 00:44:38,W,in_person,0.2,19248.0,226.0,204.0,87.0,,
3005964,108.98,2016-07-04 00:46:27,W,in_person,0.12,22756.0,117.0,264.0,87.0,gmail.com,
3005971,13.55,2016-07-04 00:48:33,C,online,0.2,21363.0,138.0,,,hotmail.com,hotmail.com
3005986,50.03,2016-07-04 00:54:07,W,in_person,0.32,22756.0,117.0,264.0,87.0,gmail.com,
3006031,100.02,2016-07-04 01:06:29,S,online,0.59,15158.0,219.0,337.0,87.0,,verizon.net
3006033,13.36,2016-07-04 01:06:36,C,online,0.03,21363.0,138.0,,,yahoo.com.mx,yahoo.com.mx
3006050,107.91,2016-07-04 01:09:52,W,in_person,0.01,19248.0,226.0,325.0,87.0,gmail.com,
3006080,2.2,2016-07-04 01:16:56,C,online,0.18,21363.0,138.0,,,hotmail.com,hotmail.com
3006114,58.97,2016-07-04 01:26:38,W,in_person,0.04,19248.0,226.0,325.0,87.0,gmail.com,
3006117,20.06,2016-07-04 01:27:28,H,online,0.02,15158.0,219.0,325.0,87.0,gmail.com,
3006150,19.97,2016-07-04 01:35:09,H,online,0.01,11539.0,226.0,325.0,87.0,yahoo.com,
3006154,23.96,2016-07-04 01:36:33,W,in_person,0.08,22756.0,117.0,264.0,87.0,gmail.com,
3006178,209.94,2016-07-04 01:45:05,W,in_person,0.05,11539.0,226.0,337.0,87.0,hotmail.com,
3006179,108.03,2016-07-04 01:45:28,W,in_person,0.1,22756.0,117.0,264.0,87.0,gmail,
3006222,122.1,2016-07-04 01:56:11,C,online,0.09,10114.0,102.0,,,prodigy.net.mx,prodigy.net.mx
3006227,29.09,2016-07-04 01:58:17,W,in_person,0.02,19248.0,226.0,126.0,87.0,gmail.com,
3006255,57.94,2016-07-04 02:04:45,W,in_person,0.08,15868.0,226.0,264.0,87.0,gmail.com,
3006256,13.2,2016-07-04 02:05:41,C,online,0.54,21363.0,138.0,,,hotmail.com,hotmail.com
3006257,122.14,2016-07-04 02:06:05,C,online,0.07,10114.0,102.0,,,prodigy.net.mx,prodigy.net.mx
3006277,122.26,2016-07-04 02:11:24,C,online,0.09,10114.0,102.0,,,prodigy.net.mx,prodigy.net.mx
3006284,36.31,2016-07-04 02:14:51,W,in_person,0.13,22756.0,117.0,110.0,87.0,gmail.com,
3006290,40.75,2016-07-04 02:17:07,C,online,0.23,21363.0,138.0,,,hotmail.com,hotmail.com
3006316,15.24,2016-07-04 02:24:49,C,online,0.12,21363.0,138.0,,,hotmail.com,hotmail.com
3006346,145.96,2016-07-04 02:33:56,W,in_person,0.07,19248.0,226.0,325.0,87.0,gmail.com,
3006372,35.93,2016-07-04 02:46:28,W,in_person,0.27,22756.0,117.0,110.0,87.0,gmail.com,
3006411,77.05,2016-07-04 03:09:15,W,in_person,0.25,22756.0,117.0,264.0,87.0,,
3006418,8.5,2016-07-04 03:10:47,C,online,0.41,21363.0,138.0,,,hotmail.com,hotmail.com
3006423,264.98,2016-07-04 03:13:17,W,in_person,0.11,15868.0,226.0,264.0,87.0,sbcglobal.net,
3006444,31.95,2016-07-04 03:22:46,W,in_person,0.04,22756.0,117.0,264.0,87.0,gmail.com,
3006447,52.9,2016-07-04 03:23:16,W,in_person,0.19,15868.0,226.0,264.0,87.0,,
3006468,50.03,2016-07-04 03:32:21,W,in_person,0.09,15868.0,226.0,264.0,87.0,gmail.com,
3006493,99.93,2016-07-04 03:44:11,H,online,0.15,15158.0,219.0,177.0,87.0,gmail.com,
3006526,99.97,2016-07-04 03:58:51,H,online,0.11,15868.0,226.0,264.0,87.0,gmail.com,
3006552,306.21,2016-07-04 04:13:52,C,online,0.86,21363.0,138.0,,,gmail.com,gmail.com
3006575,88.0,2016-07-04 04:31:03,W,in_person,0.06,19248.0,226.0,325.0,87.0,anonymous.com,
3006583,140.0,2016-07-04 04:36:47,W,in_person,0.14,22756.0,117.0,264.0,87.0,hotmail.com,
3006597,21.12,2016-07-04 04:43:51,C,online,0.67,21363.0,138.0,,,hotmail.com,hotmail.com
3006617,17.06,2016-07-04 04:56:52,C,online,0.11,21363.0,138.0,,,hotmail.com,hotmail.com
3006630,3.46,2016-07-04 05:10:53,C,online,0.13,21363.0,138.0,,,hotmail.com,hotmail.com
3006634,445.01,2016-07-04 05:14:59,W,in_person,0.02,22756.0,117.0,264.0,87.0,yahoo.com,
3006647,4.63,2016-07-04 05:27:59,C,online,0.14,21363.0,138.0,,,gmail.com,gmail.com
3006650,24.34,2016-07-04 05:31:53,C,online,0.06,21363.0,138.0,,,live.com.mx,live.com.mx
3006667,7.72,2016-07-04 05:47:43,C,online,0.27,21363.0,138.0,,,hotmail.com,hotmail.com
3006694,4.66,2016-07-04 06:12:41,C,online,0.12,21363.0,138.0,,,gmail.com,gmail.com
3006729,33.97,2016-07-04 07:32:13,W,in_person,0.2,19248.0,226.0,325.0,87.0,,
3006804,79.93,2016-07-04 11:46:51,W,in_person,0.13,22756.0,117.0,264.0,87.0,,
3006812,86.03,2016-07-04 11:58:38,W,in_person,0.09,22756.0,117.0,264.0,87.0,,
3006928,100.08,2016-07-04 13:32:19,S,online,0.06,15158.0,219.0,330.0,87.0,,verizon.net
3006942,24.96,2016-07-04 13:40:44,H,online,0.16,15158.0,219.0,325.0,87.0,yahoo.com,
3006980,47.93,2016-07-04 14:01:20,W,in_person,0.25,15868.0,226.0,264.0,87.0,gmail.com,
3006999,200.09,2016-07-04 14:07:38,W,in_person,0.19,19248.0,226.0,325.0,87.0,aol.com,
3007055,99.99,2016-07-04 14:30:17,W,in_person,0.19,19248.0,226.0,325.0,87.0,gmail.com,
3007130,40.04,2016-07-04 14:55:17,W,in_person,0.23,19248.0,226.0,325.0,87.0,optonline.net,
3007137,10.11,2016-07-04 14:56:41,C,online,0.07,21363.0,138.0,,,hotmail.com,hotmail.com
3007213,20.03,2016-07-04 15:21:58,W,in_person,0.11,19248.0,226.0,325.0,87.0,,
3007223,75.03,2016-07-04 15:25:21,W,in_person,0.11,19248.0,226.0,325.0,87.0,,
3007242,60.0,2016-07-04 15:31:38,W,in_person,0.07,19248.0,226.0,441.0,87.0,aol.com,
3007244,92.02,2016-07-04 15:32:11,W,in_person,0.78,15868.0,226.0,204.0,87.0,gmail.com,
3007322,17.71,2016-07-04 15:55:22,C,online,0.05,21363.0,138.0,,,,
3007324,48.95,2016-07-04 15:55:54,W,in_person,0.09,19248.0,226.0,325.0,87.0,yahoo.com,
3007348,117.02,2016-07-04 16:01:31,W,in_person,0.22,19248.0,226.0,325.0,87.0,yahoo.com,
3007351,58.94,2016-07-04 16:02:11,W,in_person,0.13,19248.0,226.0,325.0,87.0,yahoo.com,
3007409,34.03,2016-07-04 16:16:41,W,in_person,0.11,19248.0,226.0,325.0,87.0,yahoo.com,
3007416,114.99,2016-07-04 16:18:47,W,in_person,0.09,15868.0,226.0,264.0,87.0,hotmail.com,
3007447,86.7,2016-07-04 16:25:54,C,online,0.15,10114.0,102.0,,,,
3007484,32.3,2016-07-04 16:35:34,C,online,0.09,10114.0,102.0,,,,
3007541,50.43,2016-07-04 16:49:54,C,online,0.14,10114.0,102.0,,,,
3007561,55.05,2016-07-04 16:54:56,C,online,0.05,21363.0,138.0,,,,
3007627,170.34,2016-07-04 17:14:29,C,online,0.18,10114.0,102.0,,,,
3007628,59.04,2016-07-04 17:14:36,W,in_person,0.2,19248.0,226.0,325.0,87.0,yahoo.com,
3007690,11.19,2016-07-04 17:27:37,C,online,0.32,10114.0,102.0,,,,
3007721,48.98,2016-07-04 17:34:59,W,in_person,0.22,19248.0,226.0,231.0,87.0,gmail.com,
3007729,49.92,2016-07-04 17:37:07,W,in_person,0.12,19248.0,226.0,325.0,87.0,yahoo.com,
3007759,99.92,2016-07-04 17:43:17,W,in_person,0.15,15868.0,226.0,264.0,87.0,yahoo.com,
3007762,87.06,2016-07-04 17:44:27,W,in_person,0.13,22756.0,117.0,264.0,87.0,outlook.com,
3007766,48.16,2016-07-04 17:45:38,C,online,0.11,21363.0,138.0,,,,
3007767,57.97,2016-07-04 17:45:59,W,in_person,0.07,22756.0,117.0,264.0,87.0,gmail.com,
3007777,29.45,2016-07-04 17:47:58,C,online,0.04,21363.0,138.0,,,,
3007780,57.91,2016-07-04 17:49:48,W,in_person,0.24,22756.0,117.0,264.0,87.0,gmail.com,
3007836,30.99,2016-07-04 18:02:11,C,online,0.11,21363.0,138.0,,,,
3007865,121.2,2016-07-04 18:10:03,C,online,0.08,10114.0,102.0,,,,
3007882,20.77,2016-07-04 18:14:45,C,online,0.08,21363.0,138.0,,,,
3007926,81.02,2016-07-04 18:26:40,C,online,0.26,21363.0,138.0,,,,
3007928,14.66,2016-07-04 18:27:55,C,online,0.02,21363.0,138.0,,,,
3007930,34.93,2016-07-04 18:28:47,W,in_person,0.07,22756.0,117.0,310.0,87.0,,
3007932,100.02,2016-07-04 18:30:01,H,online,0.25,11539.0,226.0,325.0,87.0,yahoo.com,yahoo.com
3007934,42.64,2016-07-04 18:30:05,C,online,0.38,21363.0,138.0,,,,
3007949,24.33,2016-07-04 18:33:46,C,online,0.05,21363.0,138.0,,,,
3008005,64.29,2016-07-04 18:48:49,C,online,0.06,21363.0,138.0,,,,
3008021,21.48,2016-07-04 18:53:57,C,online,0.07,21363.0,138.0,,,,
3008060,74.46,2016-07-04 19:02:49,C,online,0.29,21363.0,138.0,,,,
3008101,169.97,2016-07-04 19:13:43,W,in_person,0.02,19248.0,226.0,325.0,87.0,yahoo.com,
3008103,80.93,2016-07-04 19:14:19,W,in_person,0.08,13250.0,117.0,191.0,87.0,,
3008115,10.05,2016-07-04 19:17:15,C,online,0.14,21363.0,138.0,,,,
3008120,109.03,2016-07-04 19:18:14,W,in_person,0.01,19248.0,226.0,325.0,87.0,gmail.com,
3008138,100.03,2016-07-04 19:22:50,H,online,0.15,22606.0,226.0,330.0,87.0,gmail.com,
3008141,108.02,2016-07-04 19:23:48,W,in_person,0.04,19248.0,226.0,325.0,87.0,,
3008215,28.61,2016-07-04 19:40:56,C,online,0.06,21363.0,138.0,,,hotmail.com,hotmail.com
3008257,100.01,2016-07-04 19:49:43,W,in_person,0.12,15868.0,226.0,264.0,87.0,gmail.com,
3008304,48.0,2016-07-04 20:01:03,W,in_person,0.05,22756.0,117.0,264.0,87.0,,
3008331,119.94,2016-07-04 20:08:12,W,in_person,0.01,19248.0,226.0,325.0,87.0,yahoo.com,
3008420,50.09,2016-07-04 20:30:37,S,online,0.2,13026.0,226.0,330.0,87.0,,yahoo.com
3008497,200.07,2016-07-04 20:48:33,W,in_person,0.08,19248.0,226.0,325.0,87.0,aol.com,
3008529,63.9,2016-07-04 20:57:32,W,in_person,0.05,19248.0,226.0,325.0,87.0,gmail.com,
3008530,74.94,2016-07-04 20:58:09,W,in_person,0.1,22756.0,117.0,264.0,87.0,yahoo.com,
3008552,30.92,2016-07-04 21:02:42,W,in_person,0.22,19248.0,226.0,126.0,87.0,yahoo.com,
3008585,127.31,2016-07-04 21:10:41,C,online,0.06,21363.0,138.0,,,hotmail.com,hotmail.com
3008594,79.37,2016-07-04 21:14:20,C,online,0.04,21363.0,138.0,,,anonymous.com,anonymous.com
3008596,7.73,2016-07-04 21:14:56,C,online,0.02,21363.0,138.0,,,anonymous.com,anonymous.com
3008618,39.92,2016-07-04 21:20:33,W,in_person,0.23,19248.0,226.0,325.0,87.0,,
3008632,40.01,2016-07-04 21:23:54,W,in_person,0.15,19248.0,226.0,325.0,87.0,,
3008652,59.07,2016-07-04 21:29:23,W,in_person,0.07,22756.0,117.0,264.0,87.0,gmail.com,
3008662,11.63,2016-07-04 21:31:28,C,online,0.08,21363.0,138.0,,,gmail.com,gmail.com
3008689,23.95,2016-07-04 21:38:59,W,in_person,0.13,19248.0,226.0,325.0,87.0,gmail.com,
3008710,52.87,2016-07-04 21:42:57,W,in_person,0.16,12947.0,166.0,181.0,87.0,gmail.com,
3008715,42.6,2016-07-04 21:43:38,C,online,0.1,21363.0,138.0,,,hotmail.com,hotmail.com
3008720,50.06,2016-07-04 21:44:29,H,online,0.81,19248.0,226.0,204.0,87.0,hotmail.com,
3008727,41.35,2016-07-04 21:46:22,C,online,0.17,10114.0,102.0,,,anonymous.com,anonymous.com
3008768,30.88,2016-07-04 21:53:28,W,in_person,0.25,15868.0,226.0,264.0,87.0,yahoo.com,
3008785,48.99,2016-07-04 21:56:23,W,in_person,0.14,15868.0,226.0,264.0,87.0,,
3008807,114.47,2016-07-04 22:01:04,W,in_person,0.02,22756.0,117.0,264.0,87.0,gmail.com,
3008815,23.84,2016-07-04 22:03:04,C,online,0.02,21363.0,138.0,,,gmail.com,gmail.com
3008838,100.09,2016-07-04 22:07:59,W,in_person,0.03,22756.0,117.0,264.0,87.0,,
3008848,59.07,2016-07-04 22:09:59,W,in_person,0.15,19248.0,226.0,325.0,87.0,gmail.com,
3008877,47.91,2016-07-04 22:17:55,W,in_person,0.14,22756.0,117.0,264.0,87.0,yahoo.com,
3008879,429.9,2016-07-04 22:17:59,W,in_person,0.03,22756.0,117.0,310.0,87.0,gmail.com,
3008911,83.28,2016-07-04 22:25:22,C,online,0.01,21363.0,138.0,,,gmail.com,gmail.com
3008959,111.93,2016-07-04 22:37:33,W,in_person,0.09,22756.0,117.0,264.0,87.0,aol.com,
3008961,29.91,2016-07-04 22:38:52,W,in_person,0.01,12947.0,166.0,472.0,87.0,gmail.com,
3008971,47.92,2016-07-04 22:40:12,W,in_person,0.01,19248.0,226.0,325.0,87.0,gmail.com,
3008977,20.05,2016-07-04 22:40:53,W,in_person,0.02,19248.0,226.0,325.0,87.0,hotmail.com,
3009040,44.24,2016-07-04 22:56:09,C,online,0.18,10114.0,102.0,,,anonymous.com,anonymous.com
3009055,44.95,2016-07-04 22:59:45,C,online,0.2,21363.0,138.0,,,anonymous.com,anonymous.com
3009060,44.88,2016-07-04 23:00:18,C,online,0.13,10114.0,102.0,,,anonymous.com,anonymous.com
3009109,149.95,2016-07-04 23:13:59,W,in_person,0.14,15868.0,226.0,264.0,87.0,yahoo.com,
3009117,28.59,2016-07-04 23:15:25,C,online,0.3,21363.0,138.0,,,icloud.com,icloud.com
3009148,55.53,2016-07-04 23:25:10,W,in_person,0.03,19248.0,226.0,126.0,87.0,outlook.com,
3009169,30.91,2016-07-04 23:29:23,W,in_person,0.02,22756.0,117.0,264.0,87.0,netzero.com,
3009172,108.0,2016-07-04 23:29:34,W,in_person,0.04,15868.0,226.0,264.0,87.0,yahoo.com,
3009239,47.88,2016-07-04 23:50:06,W,in_person,0.07,15868.0,226.0,264.0,87.0,yahoo.com,
3009312,77.25,2016-07-05 00:09:53,C,online,0.01,21363.0,138.0,130.0,60.0,hotmail.com,hotmail.com
3009364,85.27,2016-07-05 00:28:21,C,online,0.23,10114.0,102.0,465.0,60.0,live.com.mx,live.com.mx
3009374,32.41,2016-07-05 00:32:32,C,online,0.46,21363.0,138.0,,,gmail.com,gmail.com
3009389,20.09,2016-07-05 00:36:54,W,in_person,0.01,15868.0,226.0,264.0,87.0,,
3009396,107.66,2016-07-05 00:38:09,C,online,0.4,21363.0,138.0,,,,
3009427,34.01,2016-07-05 00:46:43,W,in_person,0.1,12947.0,166.0,264.0,87.0,,
3009444,34.98,2016-07-05 00:51:46,H,online,0.34,19248.0,226.0,325.0,87.0,gmail.com,
3009505,11.52,2016-07-05 01:07:38,C,online,0.03,21363.0,138.0,511.0,60.0,hotmail.com,hotmail.com
3009508,24.01,2016-07-05 01:08:46,C,online,0.04,10114.0,102.0,161.0,60.0,gmail.com,gmail.com
3009511,29.32,2016-07-05 01:10:08,C,online,0.04,10114.0,102.0,511.0,60.0,hotmail.com,hotmail.com
3009542,57.87,2016-07-05 01:18:22,W,in_person,0.04,19248.0,226.0,231.0,87.0,aol.com,
3009590,128.71,2016-07-05 01:33:29,C,online,0.73,21363.0,138.0,511.0,60.0,hotmail.com,hotmail.com
3009623,49.97,2016-07-05 01:43:06,W,in_person,0.48,12947.0,166.0,494.0,87.0,yahoo.com,
3009631,35.32,2016-07-05 01:46:18,C,online,0.18,21363.0,138.0,242.0,60.0,anonymous.com,anonymous.com
3009644,128.71,2016-07-05 01:49:43,C,online,0.18,21363.0,138.0,,,hotmail.com,hotmail.com
3009652,128.71,2016-07-05 01:51:36,C,online,0.09,21363.0,138.0,,,hotmail.com,hotmail.com
3009669,97.86,2016-07-05 01:56:11,W,in_person,0.28,19248.0,226.0,325.0,87.0,yahoo.com,
3009697,50.05,2016-07-05 02:04:55,W,in_person,0.11,12947.0,166.0,494.0,87.0,yahoo.com,
3009705,180.1,2016-07-05 02:08:40,C,online,0.16,21363.0,138.0,,,hotmail.com,hotmail.com
3009714,190.33,2016-07-05 02:13:42,C,online,0.09,21363.0,138.0,,,hotmail.com,hotmail.com
3009728,180.13,2016-07-05 02:19:24,C,online,0.48,21363.0,138.0,511.0,60.0,hotmail.com,hotmail.com
3009735,59.02,2016-07-05 02:22:38,W,in_person,0.27,19248.0,226.0,126.0,87.0,,
3009755,28.72,2016-07-05 02:30:32,C,online,0.02,21363.0,138.0,,,anonymous.com,anonymous.com
3009764,32.68,2016-07-05 02:33:09,C,online,0.75,21363.0,138.0,216.0,60.0,hotmail.com,hotmail.com
3009766,57.94,2016-07-05 02:33:26,W,in_person,0.32,19248.0,226.0,325.0,87.0,gmail.com,
3009787,10.98,2016-07-05 02:42:27,C,online,0.66,21363.0,138.0,511.0,60.0,hotmail.com,hotmail.com
3009789,87.95,2016-07-05 02:43:32,W,in_person,0.12,19248.0,226.0,325.0,87.0,gmail.com,
3009803,75.56,2016-07-05 02:48:38,C,online,0.04,21363.0,138.0,,,gmail.com,gmail.com
